Entity,Code,Year,Primary Energy Consumption (terawatt-hours)
Canada,CAN,2008,3739.518659739619
Canada,CAN,2009,3545.817586317525
Canada,CAN,2010,3628.1428301336123
Canada,CAN,2011,3805.378810097547
Canada,CAN,2012,3776.551554692874
Canada,CAN,2013,3919.5404566545235
Canada,CAN,2014,3975.2952274734203
Canada,CAN,2015,3943.070620536991
Canada,CAN,2016,3933.5391132316045
Canada,CAN,2017,3997.1930792746493
Canada,CAN,2018,4005.6529471730537
Central America,,1965,50.1307920453292
Central America,,1966,50.921257095351514
Central America,,1967,53.92517067763239
Central America,,1968,55.2046321934029
Central America,,1969,58.988199653913185
Central America,,1970,61.51682463720886
Central America,,1971,64.76266275301941
Central America,,1972,70.24893912006165
Central America,,1973,73.77818184606231
Central America,,1974,75.73044128956067
Central America,,1975,83.19231428299842
Central America,,1976,86.49689589276808
Central America,,1977,88.14420483234098
Central America,,1978,92.00838031497051
Central America,,1979,93.59081937865494
Central America,,1980,90.59678660586108
Central America,,1981,91.72087105824862
Central America,,1982,91.54077529229423
Central America,,1983,92.2028833030254
Central America,,1984,93.23923252753657
Central America,,1985,95.37411403724015
Central America,,1986,98.65892148459473
Central America,,1987,105.11243707224901
Central America,,1988,104.21577261882268
Central America,,1989,110.75166136057
Central America,,1990,114.62824264579469
Central America,,1991,121.51274388980161
Central America,,1992,133.3868024510761
Central America,,1993,143.19517035589877
Central America,,1994,152.12007689851848
Central America,,1995,164.33343850792113
Central America,,1996,166.62998453563935
Central America,,1997,175.95109187220805
Central America,,1998,195.56507802126288
Central America,,1999,201.77512267709096
Central America,,2000,210.7314467063103
Central America,,2001,218.5799644813857
Central America,,2002,221.96820187134279
Central America,,2003,232.30357805616876
Central America,,2004,239.32716259722574
Central America,,2005,241.84086278154018
Central America,,2006,255.00876497541717
Central America,,2007,267.60879459558015
Central America,,2008,274.66594046040683
Central America,,2009,269.8881560948143
Central America,,2010,280.93804168293804
Central America,,2011,295.69703977278874
Central America,,2012,306.30799529986916
Central America,,2013,309.4423543108085
Central America,,2014,319.69295047122296
Central America,,2015,348.15909454216046
Central America,,2016,364.05534583229803
Central America,,2017,373.71259590544815
Central America,,2018,391.54985600634427
Chile,CHL,1965,71.74195762971097
Chile,CHL,1966,76.91124830588326
Chile,CHL,1967,78.42455336897528
Chile,CHL,1968,78.34606145265221
Chile,CHL,1969,84.33722260880837
Chile,CHL,1970,88.9932722539104
Chile,CHL,1971,95.09389587719295
Chile,CHL,1972,97.85985666666674
Chile,CHL,1973,94.64475858187132
Chile,CHL,1974,93.38378818713451
Chile,CHL,1975,84.0978121929825
Chile,CHL,1976,88.16961387426902
Chile,CHL,1977,91.17974964912287
Chile,CHL,1978,96.74526035087725
Chile,CHL,1979,99.8043595321637
Chile,CHL,1980,103.00522745614035
Chile,CHL,1981,105.64603451754382
Chile,CHL,1982,96.58909770467841
Chile,CHL,1983,98.59920314327479
Chile,CHL,1984,103.37846459064326
Chile,CHL,1985,106.38922906432742
Chile,CHL,1986,111.10760105263154
Chile,CHL,1987,116.51286945906388
Chile,CHL,1988,130.34012307017522
Chile,CHL,1989,144.28977812865523
Chile,CHL,1990,152.23109082163774
Chile,CHL,1991,170.1105996900585
Chile,CHL,1992,187.7693884766076
Chile,CHL,1993,198.64430043207702
Chile,CHL,1994,208.9527299707598
Chile,CHL,1995,225.1901198479526
Chile,CHL,1996,239.37982290397622
Chile,CHL,1997,273.917238490058
Chile,CHL,1998,275.63879595029175
Chile,CHL,1999,287.8842225643275
Chile,CHL,2000,303.70482650292365
Chile,CHL,2001,305.76062438888914
Chile,CHL,2002,316.80235921052616
Chile,CHL,2003,315.46768181578904
Chile,CHL,2004,332.156366410029
Chile,CHL,2005,345.35860908829005
Chile,CHL,2006,369.25425227510163
Chile,CHL,2007,377.8982604747691
Chile,CHL,2008,374.18477984536366
Chile,CHL,2009,366.8952917444191
Chile,CHL,2010,368.8495662643175
Chile,CHL,2011,401.26402163280613
Chile,CHL,2012,410.71511645845857
Chile,CHL,2013,415.23175642777045
Chile,CHL,2014,407.9148437146516
Chile,CHL,2015,417.68823759853814
Chile,CHL,2016,438.0693707781038
Chile,CHL,2017,445.52743717217083
Chile,CHL,2018,466.3308833239992
China,CHN,1965,1529.0036653957704
China,CHN,1966,1661.9907588962687
China,CHN,1967,1494.7608728687312
China,CHN,1968,1509.2536533824978
China,CHN,1969,1837.6173492354965
China,CHN,1970,2353.8764803785607
China,CHN,1971,2790.6628000122882
China,CHN,1972,3008.113956796953
China,CHN,1973,3174.9092337020666
China,CHN,1974,3273.2002484390355
China,CHN,1975,3666.250184913959
China,CHN,1976,3860.4453888864277
China,CHN,1977,4210.139776497045
China,CHN,1978,4617.966547109139
China,CHN,1979,4756.025128485739
China,CHN,1980,4847.776402951134
China,CHN,1981,4781.406686645237
China,CHN,1982,4991.821064334859
China,CHN,1983,5311.389161962301
China,CHN,1984,5699.800239165316
China,CHN,1985,6164.965980173284
China,CHN,1986,6461.492551096853
China,CHN,1987,6968.511809871976
China,CHN,1988,7484.8323002399575
China,CHN,1989,7853.3489854894415
China,CHN,1990,7953.984521296604
China,CHN,1991,8357.540454548287
China,CHN,1992,8801.081973802606
China,CHN,1993,9474.6884945488
China,CHN,1994,10054.439064588985
China,CHN,1995,10360.687129821961
China,CHN,1996,10902.323546245718
China,CHN,1997,10964.571439562
China,CHN,1998,10979.25961402515
China,CHN,1999,11365.4160436996
China,CHN,2000,11757.131164599345
China,CHN,2001,12417.892187629963
China,CHN,2002,13533.031574637238
China,CHN,2003,15766.562426930066
China,CHN,2004,18448.787100887243
China,CHN,2005,20966.89843534381
China,CHN,2006,22993.818864764424
China,CHN,2007,25000.357048089147
China,CHN,2008,25939.73477852968
China,CHN,2009,27099.593206744343
China,CHN,2010,28977.748561833254
China,CHN,2011,31290.67441082402
China,CHN,2012,32558.223499705215
China,CHN,2013,33814.393499852195
China,CHN,2014,34595.64895008942
China,CHN,2015,35001.97848552344
China,CHN,2016,35437.84338213813
China,CHN,2017,36506.93409416597
China,CHN,2018,38070.39795085376
Colombia,COL,1965,87.74424500022185
Colombia,COL,1966,95.59766124415552
Colombia,COL,1967,101.74233546812714
Colombia,COL,1968,107.14650837852034
Colombia,COL,1969,108.92763084257344
Colombia,COL,1970,118.81909661540301
Colombia,COL,1971,116.71254618832424
Colombia,COL,1972,131.11380987890527
Colombia,COL,1973,130.8316020608283
Colombia,COL,1974,146.59161540447786
Colombia,COL,1975,149.4731026112317
Colombia,COL,1976,155.69765066093808
Colombia,COL,1977,159.2360235248635
Colombia,COL,1978,170.20218733522356
Colombia,COL,1979,180.7437327428065
Colombia,COL,1980,183.69124257053406
Colombia,COL,1981,188.13443594990062
Colombia,COL,1982,196.68345394674478
Colombia,COL,1983,206.81452603554936
Colombia,COL,1984,212.12134099716164
Colombia,COL,1985,220.4331012960315
Colombia,COL,1986,227.2895955710615
Colombia,COL,1987,247.12226381582695
Colombia,COL,1988,247.1133616662714
Colombia,COL,1989,259.87360228377753
Colombia,COL,1990,242.66750569762382
Colombia,COL,1991,252.1673611722019
Colombia,COL,1992,264.72959868333044
Colombia,COL,1993,290.97077083277617
Colombia,COL,1994,312.0852292328772
Colombia,COL,1995,317.0072824396621
Colombia,COL,1996,324.7771248777511
Colombia,COL,1997,334.9864687541524
Colombia,COL,1998,337.0596345066491
Colombia,COL,1999,311.011044460626
Colombia,COL,2000,303.37026278003214
Colombia,COL,2001,298.8824790018371
Colombia,COL,2002,298.07285975555084
Colombia,COL,2003,309.1104348099541
Colombia,COL,2004,315.09513222643375
Colombia,COL,2005,316.3542579305035
Colombia,COL,2006,355.49018646672346
Colombia,COL,2007,357.42428141908124
Colombia,COL,2008,386.8747873025133
Colombia,COL,2009,369.73846771305864
Colombia,COL,2010,396.3990972009803
Colombia,COL,2011,415.46968177164473
Colombia,COL,2012,445.19624832902747
Colombia,COL,2013,451.84044230334337
Colombia,COL,2014,476.96303585987425
Colombia,COL,2015,480.3972457520065
Colombia,COL,2016,514.5463281471378
Colombia,COL,2017,529.2868378211598
Colombia,COL,2018,546.0092198286926
Croatia,HRV,1990,99.2149488758479
Croatia,HRV,1991,82.89568397836246
Croatia,HRV,1992,79.10460494467826
Croatia,HRV,1993,82.51533743608178
Croatia,HRV,1994,83.09161904152039
Croatia,HRV,1995,85.98536037152037
Croatia,HRV,1996,91.68080371707586
Croatia,HRV,1997,91.45494770350867
Croatia,HRV,1998,96.75791964023377
Croatia,HRV,1999,99.70612226304084
Croatia,HRV,2000,94.4496812852046
Croatia,HRV,2001,99.31882687105256
Croatia,HRV,2002,99.94021325660812
Croatia,HRV,2003,104.85446513140342
Croatia,HRV,2004,108.63217191192975
Croatia,HRV,2005,107.64498461842103
Croatia,HRV,2006,106.5246892642689
Croatia,HRV,2007,107.52882415508763
Croatia,HRV,2008,106.82362746163744
Croatia,HRV,2009,105.31963381643261
Croatia,HRV,2010,106.91032148116953
Croatia,HRV,2011,93.75822551672508
Croatia,HRV,2012,86.97272409660815
Croatia,HRV,2013,95.14286551871338
Croatia,HRV,2014,95.16215125777771
Croatia,HRV,2015,90.42819541140338
Croatia,HRV,2016,94.13001691134491
Croatia,HRV,2017,94.29306123578941
Croatia,HRV,2018,100.46296928331114
Cyprus,CYP,1965,4.680250555555556
Cyprus,CYP,1966,5.338632500000006
Cyprus,CYP,1967,5.787254722222228
Cyprus,CYP,1968,6.427251666666663
Cyprus,CYP,1969,7.589793611111107
Cyprus,CYP,1970,8.004829166666665
Cyprus,CYP,1971,9.54851444444445
Cyprus,CYP,1972,10.737023888888894
Cyprus,CYP,1973,11.519170277777773
Cyprus,CYP,1974,10.213084166666672
Cyprus,CYP,1975,8.530229999999996
Cyprus,CYP,1976,8.673059444444446
Cyprus,CYP,1977,9.796983611111113
Cyprus,CYP,1978,10.044485277777781
Cyprus,CYP,1979,10.192833333333331
Cyprus,CYP,1980,10.278665000000004
Cyprus,CYP,1981,9.856193611111113
Cyprus,CYP,1982,11.81379194444447
Cyprus,CYP,1983,12.430679722222182
Cyprus,CYP,1984,12.612488888888903
Cyprus,CYP,1985,13.565379722222193
Cyprus,CYP,1986,14.143438333333325
Cyprus,CYP,1987,17.280825277777723
Cyprus,CYP,1988,17.845005833333307
Cyprus,CYP,1989,18.312032499999948
Cyprus,CYP,1990,19.27453583333336
Cyprus,CYP,1991,19.512156666666645
Cyprus,CYP,1992,22.79668000000003
Cyprus,CYP,1993,23.690177777777773
Cyprus,CYP,1994,23.73236027777782
Cyprus,CYP,1995,25.230673055555524
Cyprus,CYP,1996,25.604817777777743
Cyprus,CYP,1997,25.851622777777816
Cyprus,CYP,1998,27.4466055555556
Cyprus,CYP,1999,28.880678888888944
Cyprus,CYP,2000,30.2611052777778
Cyprus,CYP,2001,30.60965277777783
Cyprus,CYP,2002,30.185936388888887
Cyprus,CYP,2003,32.08830055555559
Cyprus,CYP,2004,31.228174897660807
Cyprus,CYP,2005,34.99257257309936
Cyprus,CYP,2006,34.41155459202506
Cyprus,CYP,2007,34.98717750136215
Cyprus,CYP,2008,35.876319226473036
Cyprus,CYP,2009,35.01785282288957
Cyprus,CYP,2010,34.059295907704524
Cyprus,CYP,2011,33.67997669712318
Cyprus,CYP,2012,31.55409143391814
Cyprus,CYP,2013,28.224896404678336
Cyprus,CYP,2014,28.245348216389946
Cyprus,CYP,2015,29.134354845725298
Cyprus,CYP,2016,31.690833871988268
Cyprus,CYP,2017,32.55528090862158
Cyprus,CYP,2018,32.378477635266286
Czech Republic,CZE,1965,468.0519172222227
Czech Republic,CZE,1966,471.599968333333
Czech Republic,CZE,1967,464.3232108333332
Czech Republic,CZE,1968,484.41472916666646
Czech Republic,CZE,1969,505.14327305555577
Czech Republic,CZE,1970,526.3149638888885
Czech Republic,CZE,1971,553.2226794444448
Czech Republic,CZE,1972,556.4107016666668
Czech Republic,CZE,1973,559.8174469444441
Czech Republic,CZE,1974,565.3516666666666
Czech Republic,CZE,1975,588.7155350000006
Czech Republic,CZE,1976,605.2442419444448
Czech Republic,CZE,1977,625.0074638888887
Czech Republic,CZE,1978,633.794500555555
Czech Republic,CZE,1979,640.3533347222219
Czech Republic,CZE,1980,620.0453725000001
Czech Republic,CZE,1981,615.5504899999999
Czech Republic,CZE,1982,608.4741538888888
Czech Republic,CZE,1983,608.8657899999998
Czech Republic,CZE,1984,626.3791222222223
Czech Republic,CZE,1985,630.4784130555561
Czech Republic,CZE,1986,636.6666122222223
Czech Republic,CZE,1987,650.259283055556
Czech Republic,CZE,1988,653.024909166667
Czech Republic,CZE,1989,632.9004886111111
Czech Republic,CZE,1990,543.7783515723387
Czech Republic,CZE,1991,494.7959469403504
Czech Republic,CZE,1992,480.01704335421095
Czech Republic,CZE,1993,475.9680087907605
Czech Republic,CZE,1994,463.1773067201168
Czech Republic,CZE,1995,482.85621814742666
Czech Republic,CZE,1996,499.5194635900004
Czech Republic,CZE,1997,478.9807875438012
Czech Republic,CZE,1998,464.84493156152047
Czech Republic,CZE,1999,445.42194335713407
Czech Republic,CZE,2000,470.94895047192927
Czech Republic,CZE,2001,481.65227494549634
Czech Republic,CZE,2002,482.68541926918124
Czech Republic,CZE,2003,510.1063153347366
Czech Republic,CZE,2004,523.1120090683628
Czech Republic,CZE,2005,515.5789924628066
Czech Republic,CZE,2006,525.8392568709936
Czech Republic,CZE,2007,520.4497892216366
Czech Republic,CZE,2008,511.11431952824495
Czech Republic,CZE,2009,490.78499853543866
Czech Republic,CZE,2010,511.76489034795264
Czech Republic,CZE,2011,500.55858590652446
Czech Republic,CZE,2012,498.1012861784756
Czech Republic,CZE,2013,489.12539899788555
Czech Republic,CZE,2014,478.8425021618853
Czech Republic,CZE,2015,470.93532852303133
Czech Republic,CZE,2016,463.97841911960666
Czech Republic,CZE,2017,485.7048211096713
Czech Republic,CZE,2018,489.83957808922395
Denmark,DNK,1965,166.19249883333373
Denmark,DNK,1966,189.0406739999998
Denmark,DNK,1967,190.1077036666673
Denmark,DNK,1968,198.6629109999996
Denmark,DNK,1969,228.03969261111135
Denmark,DNK,1970,242.97660583333294
Denmark,DNK,1971,229.62233722222172
Denmark,DNK,1972,242.3294566111112
Denmark,DNK,1973,234.45674477777743
Denmark,DNK,1974,213.30108566666672
Denmark,DNK,1975,210.2326429356725
Denmark,DNK,1976,231.43699438888902
Denmark,DNK,1977,236.18080683040898
Denmark,DNK,1978,239.60882481286546
Denmark,DNK,1979,239.12723881871383
Denmark,DNK,1980,232.9463888654969
Denmark,DNK,1981,209.23240263157902
Denmark,DNK,1982,199.97849433040977
Denmark,DNK,1983,190.0753730672509
Denmark,DNK,1984,193.2535599883036
Denmark,DNK,1985,217.76914222807042
Denmark,DNK,1986,222.5647291111115
Denmark,DNK,1987,214.54040721345066
Denmark,DNK,1988,212.15579640643313
Denmark,DNK,1989,195.59703385964949
Denmark,DNK,1990,201.6355658654973
Denmark,DNK,1991,232.40559046414873
Denmark,DNK,1992,217.53781491793666
Denmark,DNK,1993,230.55011445754394
Denmark,DNK,1994,247.35386862639834
Denmark,DNK,1995,242.86406921762017
Denmark,DNK,1996,289.0167833011415
Denmark,DNK,1997,261.81522206782637
Denmark,DNK,1998,252.16024482638903
Denmark,DNK,1999,244.31359338008423
Denmark,DNK,2000,234.4004599525601
Denmark,DNK,2001,235.04171671955632
Denmark,DNK,2002,234.29153478322326
Denmark,DNK,2003,252.33530080138678
Denmark,DNK,2004,238.36656476700963
Denmark,DNK,2005,230.02639748754538
Denmark,DNK,2006,253.83308631727056
Denmark,DNK,2007,240.61252464339884
Denmark,DNK,2008,231.6397261555746
Denmark,DNK,2009,217.91260196686568
Denmark,DNK,2010,229.17319135900323
Denmark,DNK,2011,216.79594831023522
Denmark,DNK,2012,200.97904417572693
Denmark,DNK,2013,210.16819873209297
Denmark,DNK,2014,203.52611124340763
Denmark,DNK,2015,196.7666075284923
Denmark,DNK,2016,198.71517809766428
Denmark,DNK,2017,199.96855182591594
Denmark,DNK,2018,197.3507684509082
Eastern Africa,,1965,111.6068478747138
Eastern Africa,,1966,118.46435512586135
Eastern Africa,,1967,124.11684275612483
Eastern Africa,,1968,129.57590015400086
Eastern Africa,,1969,133.75742253736593
Eastern Africa,,1970,146.50253676842294
Eastern Africa,,1971,156.32043647658932
Eastern Africa,,1972,166.38247146170633
Eastern Africa,,1973,172.81186393448124
Eastern Africa,,1974,179.48777992406258
Eastern Africa,,1975,176.61564705521562
Eastern Africa,,1976,182.5841485757598
Eastern Africa,,1977,185.58262493116945
Eastern Africa,,1978,179.67780121675946
Eastern Africa,,1979,183.58090298799752
Eastern Africa,,1980,186.35400830519194
Eastern Africa,,1981,183.52449341692764
Eastern Africa,,1982,182.26097079005183
Eastern Africa,,1983,178.33202083804719
Eastern Africa,,1984,179.13107043333977
Eastern Africa,,1985,186.3439960416344
Eastern Africa,,1986,196.24173123120124
Eastern Africa,,1987,197.26798745779942
Eastern Africa,,1988,213.42856514907072
Eastern Africa,,1989,216.32532460324714
Eastern Africa,,1990,243.33811075689454
Eastern Africa,,1991,231.5208790743406
Eastern Africa,,1992,227.49110100961752
Eastern Africa,,1993,242.43442575155723
Eastern Africa,,1994,243.97599999846042
Eastern Africa,,1995,248.50260818743595
Eastern Africa,,1996,249.86350976010468
Eastern Africa,,1997,259.65858920140994
Eastern Africa,,1998,275.74562711897164
Eastern Africa,,1999,281.4265931626468
Eastern Africa,,2000,284.9423792713391
Eastern Africa,,2001,306.9656397344554
Eastern Africa,,2002,314.9317290935945
Eastern Africa,,2003,311.5809016135721
Eastern Africa,,2004,337.5903059249893
Eastern Africa,,2005,349.87579191426136
Eastern Africa,,2006,362.8434064369178
Eastern Africa,,2007,380.0265484493778
Eastern Africa,,2008,377.7146055895042
Eastern Africa,,2009,398.6336669761924
Eastern Africa,,2010,433.4146225702026
Eastern Africa,,2011,456.8645342058124
Eastern Africa,,2012,465.0880786241501
Eastern Africa,,2013,506.03311207735874
Eastern Africa,,2014,559.45297569285
Eastern Africa,,2015,584.880380844766
Eastern Africa,,2016,576.1773141796415
Eastern Africa,,2017,605.0603323873368
Eastern Africa,,2018,629.1256565759878
Ecuador,ECU,1965,8.827777499999996
Ecuador,ECU,1966,9.304819444444444
Ecuador,ECU,1967,10.082515277777784
Ecuador,ECU,1968,11.870032222222262
Ecuador,ECU,1969,12.630500833333329
Ecuador,ECU,1970,15.04082472222219
Ecuador,ECU,1971,16.53522027777772
Ecuador,ECU,1972,18.469451388888867
Ecuador,ECU,1973,18.389198611111144
Ecuador,ECU,1974,21.232815555555582
Ecuador,ECU,1975,21.19462277777781
Ecuador,ECU,1976,23.498849166666638
Ecuador,ECU,1977,28.94387555555558
Ecuador,ECU,1978,29.89433222222225
Ecuador,ECU,1979,31.071763611111155
Ecuador,ECU,1980,39.26167666666666
Ecuador,ECU,1981,43.51862333333338
Ecuador,ECU,1982,47.77021388888885
Ecuador,ECU,1983,47.27327027777775
Ecuador,ECU,1984,53.08167722222224
Ecuador,ECU,1985,59.88875459064326
Ecuador,ECU,1986,62.550256681286484
Ecuador,ECU,1987,64.37828134502921
Ecuador,ECU,1988,63.57714583333329
Ecuador,ECU,1989,65.19382960526309
Ecuador,ECU,1990,66.13750986842106
Ecuador,ECU,1991,73.5233401754386
Ecuador,ECU,1992,71.51066551169585
Ecuador,ECU,1993,76.68322891812858
Ecuador,ECU,1994,83.47287466374263
Ecuador,ECU,1995,77.75419399122801
Ecuador,ECU,1996,88.42049374269004
Ecuador,ECU,1997,98.50996261695896
Ecuador,ECU,1998,99.977559239766
Ecuador,ECU,1999,94.07927922001743
Ecuador,ECU,2000,100.12601082737862
Ecuador,ECU,2001,101.31818421318475
Ecuador,ECU,2002,99.90198725728015
Ecuador,ECU,2003,101.58569634238613
Ecuador,ECU,2004,112.17966797023531
Ecuador,ECU,2005,119.04698357485955
Ecuador,ECU,2006,126.01662568541602
Ecuador,ECU,2007,132.33282391252146
Ecuador,ECU,2008,140.86265202750383
Ecuador,ECU,2009,138.12748173733075
Ecuador,ECU,2010,153.71951746908422
Ecuador,ECU,2011,162.9775950860208
Ecuador,ECU,2012,172.30397808254557
Ecuador,ECU,2013,178.173456906333
Ecuador,ECU,2014,187.3367175089564
Ecuador,ECU,2015,186.90956427804701
Ecuador,ECU,2016,186.39292702638124
Ecuador,ECU,2017,193.76648721487572
Ecuador,ECU,2018,204.99919173270902
Egypt,EGY,1965,91.11126722222227
Egypt,EGY,1966,95.86880388888895
Egypt,EGY,1967,81.94484611111109
Egypt,EGY,1968,88.14109833333329
Egypt,EGY,1969,72.07654888888894
Egypt,EGY,1970,89.90578611111107
Egypt,EGY,1971,92.34805252333334
Egypt,EGY,1972,102.6102891266667
Egypt,EGY,1973,96.89589294888889
Egypt,EGY,1974,110.18552725666669
Egypt,EGY,1975,122.0778356200004
Egypt,EGY,1976,145.85794683333302
Egypt,EGY,1977,158.0649004711107
Egypt,EGY,1978,167.12235692222242
Egypt,EGY,1979,182.95523598555505
Egypt,EGY,1980,208.82948573333363
Egypt,EGY,1981,237.77184412444439
Egypt,EGY,1982,265.5845228966664
Egypt,EGY,1983,288.4257367333337
Egypt,EGY,1984,313.97868683333274
Egypt,EGY,1985,325.87259017163706
Egypt,EGY,1986,333.77051933801107
Egypt,EGY,1987,349.67689958508737
Egypt,EGY,1988,360.32816104520447
Egypt,EGY,1989,380.61423021368466
Egypt,EGY,1990,393.2307160620461
Egypt,EGY,1991,398.34344488321597
Egypt,EGY,1992,397.8378767419885
Egypt,EGY,1993,402.0223320952048
Egypt,EGY,1994,409.72445707292354
